donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH1-bin.9	CH1-bin.8	M_acald_e	0.0005554556119785566	0.012608975038330642	0.09	M_P	SC2_C
CH8-bin.17	CH8-bin.8	M_glc__D_e	0.0005539592903933262	0.0030748969522608046	0.01	CM_A	SC2_C
CH7-bin.8	CH7-bin.11	M_btd_RR_e	0.0005404912313570754	0.005997421581270823	0.03	CM_P	SC2_C
CH8-bin.5	CH8-bin.16	M_gal_e	0.0005395163844126196	0.0029947277984041527	0.01	CM_A	SC2_C
environment	CH7-bin.1	M_cell3_e	0.0005357718608583529	0.0010621210089734967	0.24	CM_P	SC2_C
environment	CH8-bin.2	M_cell4_e	0.0005344144348239105	0.0008017306876093805	0.06	CM_A	SC2_C
CH1-bin.9	CH1-bin.4	M_glyald_e	0.0005340491248482474	0.005928760668270255	0.05	M_P	SC2_C
CH8-bin.5	environment	M_ac_e	0.0005280476368698851	0.008943305521313552	0.95	CM_A	SC2_C
CH8-bin.16	CH8-bin.7	M_cellb_e	0.0005250471481796176	0.0015338997877262159	0.06	CM_A	SC2_C
CH1-bin.3	CH1-bin.9	M_acald_e	0.0005204750166280877	0.011814907170281021	0.01	M_P	SC2_C
CH7-bin.12	environment	M_ac_e	0.0005192909139193091	0.00879499683996669	0.97	CM_P	SC2_C
CH7-bin.23	CH7-bin.4	M_acald_e	0.0005183527527260665	0.011766731272894699	0.46	CM_P	SC2_C
CH7-bin.23	CH7-bin.1	M_acac_e	0.0005164891875672241	0.005109681764209952	0.03	CM_P	SC2_C
environment	CH8-bin.21	M_cell4_e	0.0005142039260400407	0.000771410800928987	0.95	CM_A	SC2_C
environment	CH7-bin.12	M_cellb_e	0.0005127275375920266	0.001497908642682017	0.63	CM_P	SC2_C
