donor	receiver	compound	mass_rate	rate	frequency	community	medium
environment	CH15-bin.0	M_cell4_e	0.023241881418952816	0.034867564117149155	0.1	CD_P	SC1_C
environment	CH15-bin.0	M_cellb_e	0.018695352278578672	0.05461756528152471	0.8	CD_P	SC1_C
CH15-bin.0	environment	M_ac_e	0.016800894804413855	0.28454920498838754	1.0	CD_P	SC1_C
environment	CH15-bin.1	M_cellb_e	0.015030563444302555	0.043911062380885275	1.0	CD_P	SC1_C
environment	CH15-bin.0	M_cell5_e	0.012631069349037854	0.015241730943642534	0.7	CD_P	SC1_C
environment	CH15-bin.0	M_cell3_e	0.012119893339222495	0.024026632009905912	0.2	CD_P	SC1_C
CH15-bin.23	CH15-bin.7	M_glc__D_e	0.010178729589804855	0.05649971962985764	0.1	CD_P	SC1_C
CH15-bin.1	environment	M_ac_e	0.008725457262641742	0.14777914844110468	1.0	CD_P	SC1_C
CH15-bin.0	CH15-bin.7	M_glc__D_e	0.0076816058896642505	0.0426387767986097	0.3	CD_P	SC1_C
environment	CH15-bin.7	M_cellb_e	0.007463612625057882	0.021804582428339367	0.6	CD_P	SC1_C
environment	CH15-bin.23	M_cellb_e	0.0071066458386322105	0.02076172126849486	0.2	CD_P	SC1_C
CH15-bin.1	CH15-bin.7	M_g3pg_e	0.005672887103554267	0.023141058854249084	0.5	CD_P	SC1_C
CH15-bin.1	CH15-bin.16	M_g3pg_e	0.005131831674679134	0.020933964777731004	0.5	CD_P	SC1_C
CH15-bin.0	environment	M_acald_e	0.0050946132926617494	0.11564893837025338	0.3	CD_P	SC1_C
CH15-bin.7	CH15-bin.22	M_btd_RR_e	0.004764818658133758	0.05287158161545483	0.1	CD_P	SC1_C
environment	CH15-bin.16	M_cell5_e	0.003834164510729735	0.004626631542534989	0.8	CD_P	SC1_C
environment	CH15-bin.7	M_cell3_e	0.0036410413237405294	0.007218047021524898	0.1	CD_P	SC1_C
environment	CH15-bin.23	M_cell4_e	0.0030319677107271885	0.0045485701716341245	0.7	CD_P	SC1_C
CH15-bin.7	CH15-bin.22	M_glyc3p_e	0.0029830265389450303	0.017541271539437405	0.5	CD_P	SC1_C
CH15-bin.16	CH15-bin.22	M_glyc3p_e	0.0029703409414143503	0.017466675652333973	0.5	CD_P	SC1_C
CH15-bin.7	CH15-bin.1	M_man1p_e	0.0028394799548757546	0.01100064100107026	0.4	CD_P	SC1_C
CH15-bin.1	environment	M_co_e	0.002767433708588875	0.09880127913105897	0.7	CD_P	SC1_C
CH15-bin.7	CH15-bin.1	M_btd_RR_e	0.0025649810594399742	0.028461650937077365	1.0	CD_P	SC1_C
environment	CH15-bin.23	M_cell3_e	0.002249535935945521	0.004459508892797699	0.3	CD_P	SC1_C
environment	CH15-bin.23	M_cell5_e	0.0022011512681084015	0.0026560977909064662	0.6	CD_P	SC1_C
CH15-bin.16	CH15-bin.8	M_lac__L_e	0.0021024219974992145	0.02360420700954998	0.7	CD_P	SC1_C
CH15-bin.23	environment	M_acald_e	0.002039853561176123	0.04630516296901242	0.1	CD_P	SC1_C
CH15-bin.23	environment	M_co_e	0.0019629365560780436	0.07007959829054675	1.0	CD_P	SC1_C
CH15-bin.7	environment	M_co2_e	0.0019488869467291995	0.044283323980713246	1.0	CD_P	SC1_C
CH15-bin.0	environment	M_co2_e	0.0017983032026325084	0.04086170491899494	0.8	CD_P	SC1_C
CH15-bin.7	CH15-bin.13	M_glc__D_e	0.0017162348616108223	0.009526413649609294	0.2	CD_P	SC1_C
CH15-bin.8	environment	M_ac_e	0.0016510216975874417	0.027962612523689017	1.0	CD_P	SC1_C
CH15-bin.6	environment	M_ac_e	0.0016208364731127999	0.027451378941987237	1.0	CD_P	SC1_C
CH15-bin.1	environment	M_co2_e	0.00161370265287541	0.036667143522998664	0.3	CD_P	SC1_C
CH15-bin.23	environment	M_ac_e	0.0015768753993964887	0.02670682999253926	1.0	CD_P	SC1_C
CH15-bin.1	CH15-bin.13	M_diact_e	0.001535537189548598	0.017836624766794804	0.4	CD_P	SC1_C
CH15-bin.16	CH15-bin.17	M_glyc_e	0.001479286663232532	0.016062878088383352	0.8	CD_P	SC1_C
CH15-bin.23	CH15-bin.16	M_glyald_e	0.0014745756181607289	0.016370040733286143	0.4	CD_P	SC1_C
CH15-bin.22	environment	M_ac_e	0.0014027463353198167	0.023757684287789536	1.0	CD_P	SC1_C
CH15-bin.0	CH15-bin.7	M_acald_e	0.001367353982512358	0.031039261936066095	0.6	CD_P	SC1_C
CH15-bin.7	CH15-bin.6	M_btd_RR_e	0.0013502829420032499	0.014983066490938252	0.6	CD_P	SC1_C
CH15-bin.0	CH15-bin.22	M_mal__L_e	0.0012812139257128373	0.009700918788722142	0.7	CD_P	SC1_C
CH15-bin.7	CH15-bin.23	M_glyc_e	0.0012452390151339188	0.013521464762810825	0.2	CD_P	SC1_C
CH15-bin.0	CH15-bin.13	M_glc__D_e	0.0012280802032734745	0.006816782640284301	0.7	CD_P	SC1_C
CH15-bin.13	environment	M_ac_e	0.0012178791014839604	0.02062667102755679	1.0	CD_P	SC1_C
CH15-bin.7	CH15-bin.8	M_glyc3p_e	0.0011719030948901675	0.006891212711987981	0.3	CD_P	SC1_C
CH15-bin.7	CH15-bin.6	M_glyc3p_e	0.0011524137532606476	0.006776608356584167	0.1	CD_P	SC1_C
CH15-bin.1	CH15-bin.8	M_diact_e	0.0010899625289155245	0.012660880355394121	0.2	CD_P	SC1_C
CH15-bin.7	CH15-bin.17	M_glyc_e	0.0010779624864873248	0.011705087617338083	0.5	CD_P	SC1_C
CH15-bin.6	environment	M_co_e	0.0010692868498710284	0.03817504578245091	0.7	CD_P	SC1_C
CH15-bin.1	CH15-bin.12	M_diact_e	0.0010324255501712475	0.011992537376102027	0.7	CD_P	SC1_C
CH15-bin.22	environment	M_co2_e	0.0010023465318036453	0.02277568551798237	1.0	CD_P	SC1_C
CH15-bin.17	environment	M_co_e	0.0009836598664626712	0.03511804193711094	1.0	CD_P	SC1_C
CH15-bin.12	environment	M_ac_e	0.0009788461510761208	0.016578277367791095	1.0	CD_P	SC1_C
CH15-bin.13	environment	M_acald_e	0.0009725476369821701	0.02207706361020444	0.1	CD_P	SC1_C
CH15-bin.17	environment	M_ac_e	0.0009723280127583632	0.016467882588351433	1.0	CD_P	SC1_C
CH15-bin.23	CH15-bin.7	M_acald_e	0.0009420491697726486	0.02138474112131572	0.4	CD_P	SC1_C
environment	CH15-bin.16	M_cell4_e	0.0009342311814172038	0.0014015373812096502	0.2	CD_P	SC1_C
environment	CH15-bin.12	M_cell4_e	0.0009205549575074431	0.0013810202550158467	0.9	CD_P	SC1_C
CH15-bin.16	CH15-bin.23	M_glyc_e	0.0008849548387039278	0.009609308351880728	0.4	CD_P	SC1_C
environment	CH15-bin.10	M_cellb_e	0.0008764245034709727	0.002560431695502287	0.1	CD_P	SC1_C
CH15-bin.7	environment	M_ac_e	0.0008684599547544407	0.014708715968193845	0.8	CD_P	SC1_C
CH15-bin.7	environment	M_2mpa_e	0.0008675523209980921	0.009960771519974786	0.2	CD_P	SC1_C
environment	CH15-bin.22	M_ascb__L_e	0.000866095096459534	0.004917535826841881	1.0	CD_P	SC1_C
CH15-bin.1	environment	M_h2s_e	0.0008564672373931304	0.02513049099179393	0.9	CD_P	SC1_C
CH15-bin.16	CH15-bin.6	M_glyc_e	0.0008439347125511912	0.009163890095948046	0.8	CD_P	SC1_C
CH15-bin.16	environment	M_2mpa_e	0.0007533828514848784	0.00864993876343335	0.5	CD_P	SC1_C
CH15-bin.15	environment	M_ac_e	0.0007449709269351459	0.01261723779992761	1.0	CD_P	SC1_C
CH15-bin.16	CH15-bin.8	M_glyc3p_e	0.0007370485839638974	0.0043341114067462876	0.4	CD_P	SC1_C
CH15-bin.7	CH15-bin.22	M_fum_e	0.0006931968196945029	0.006077677668504675	0.3	CD_P	SC1_C
CH15-bin.8	environment	M_co_e	0.0006860044909863445	0.024491326021197513	0.6	CD_P	SC1_C
CH15-bin.1	CH15-bin.10	M_diact_e	0.0006613762225714759	0.007682470728797824	0.7	CD_P	SC1_C
CH15-bin.10	environment	M_ac_e	0.0006314908723898342	0.010695277113975096	1.0	CD_P	SC1_C
environment	CH15-bin.5	M_cell4_e	0.0006223432349368172	0.0009336418276937922	0.8	CD_P	SC1_C
environment	CH15-bin.5	M_cellb_e	0.0006042151238712498	0.001765185190435547	0.4	CD_P	SC1_C
CH15-bin.22	environment	M_ibtol_e	0.0006001229658182647	0.006967487839212474	1.0	CD_P	SC1_C
environment	CH15-bin.8	M_ascb__L_e	0.0006000850935842637	0.0034071777555575327	1.0	CD_P	SC1_C
environment	CH15-bin.10	M_cell4_e	0.000584638915023015	0.0008770776550956153	0.9	CD_P	SC1_C
environment	CH15-bin.13	M_cys__L_e	0.00058432862653365	0.0048228685585805795	0.9	CD_P	SC1_C
CH15-bin.7	CH15-bin.6	M_glyc_e	0.0005550830110528958	0.006027385331786672	0.5	CD_P	SC1_C
CH15-bin.0	CH15-bin.2	M_glc__D_e	0.0005494306875139953	0.0030497597491609767	0.1	CD_P	SC1_C
CH15-bin.17	CH15-bin.8	M_lac__L_e	0.0005235091309086299	0.0058775155092818205	0.1	CD_P	SC1_C
CH15-bin.13	CH15-bin.23	M_acald_e	0.000515470675375834	0.011701307428785583	0.1	CD_P	SC1_C
CH15-bin.16	CH15-bin.17	M_lac__L_e	0.0005143847050577547	0.005775074212109544	0.4	CD_P	SC1_C
CH15-bin.8	environment	M_co2_e	0.0005055214563501215	0.011486643937107247	0.9	CD_P	SC1_C
CH15-bin.1	CH15-bin.15	M_diact_e	0.0004878998316381205	0.0056673887678811525	1.0	CD_P	SC1_C
CH15-bin.1	environment	M_isobuta_e	0.00048366386284938364	0.005489642594380598	0.2	CD_P	SC1_C
CH15-bin.0	environment	M_h2s_e	0.00048342143087379074	0.014184568169579082	0.9	CD_P	SC1_C
CH15-bin.12	environment	M_acald_e	0.00043593429829225295	0.009895812675183486	0.2	CD_P	SC1_C
CH15-bin.7	CH15-bin.23	M_co2_e	0.0004318112176003514	0.009811772858140886	0.8	CD_P	SC1_C
CH15-bin.0	CH15-bin.6	M_co2_e	0.00041877443940862663	0.0095155464026773	0.5	CD_P	SC1_C
CH15-bin.5	environment	M_ac_e	0.000415736737428212	0.0070411462899336264	1.0	CD_P	SC1_C
CH15-bin.0	CH15-bin.1	M_co2_e	0.00041510712941446147	0.00943221643996095	0.2	CD_P	SC1_C
CH15-bin.16	environment	M_ac_e	0.00040413345860748726	0.006844626771054881	0.9	CD_P	SC1_C
CH15-bin.16	environment	M_co2_e	0.0003923843331568568	0.008915900729543774	1.0	CD_P	SC1_C
CH15-bin.13	environment	M_co2_e	0.00039210961919743277	0.008909658578203179	1.0	CD_P	SC1_C
environment	CH15-bin.16	M_cys__L_e	0.00038811429489642185	0.0032033758830123478	1.0	CD_P	SC1_C
CH15-bin.12	CH15-bin.7	M_acald_e	0.0003746830543520305	0.008505394810544497	0.5	CD_P	SC1_C
CH15-bin.0	CH15-bin.23	M_co2_e	0.0003618381572902313	0.008221819318334251	0.7	CD_P	SC1_C
CH15-bin.12	CH15-bin.16	M_acald_e	0.00036126172909123593	0.008200727522024588	0.2	CD_P	SC1_C
CH15-bin.7	CH15-bin.6	M_co2_e	0.0003523461063794286	0.008006137456218058	0.6	CD_P	SC1_C
environment	CH15-bin.12	M_cellb_e	0.00034725339484918227	0.0010144839572848211	0.1	CD_P	SC1_C
CH15-bin.22	environment	M_h2s_e	0.0003395102687046853	0.00996192192391861	1.0	CD_P	SC1_C
environment	CH15-bin.2	M_cell4_e	0.0003233716159646302	0.00048512340072944454	0.9	CD_P	SC1_C
CH15-bin.16	CH15-bin.23	M_glyald_e	0.0003201110388856962	0.003553721274918167	0.3	CD_P	SC1_C
CH15-bin.13	environment	M_h2s_e	0.0003196563445145574	0.009379367400840279	1.0	CD_P	SC1_C
environment	CH15-bin.6	M_ascb__L_e	0.00030742418585158823	0.001745500527762791	0.8	CD_P	SC1_C
CH15-bin.2	environment	M_ac_e	0.0002997016729570251	0.005075912549086782	1.0	CD_P	SC1_C
CH15-bin.0	CH15-bin.17	M_co2_e	0.000293977771954019	0.00667987075413306	0.6	CD_P	SC1_C
CH15-bin.22	CH15-bin.1	M_co2_e	0.0002787465801232555	0.00633378202713631	0.2	CD_P	SC1_C
CH15-bin.7	CH15-bin.1	M_co2_e	0.0002748730303980486	0.006245765809610392	0.2	CD_P	SC1_C
CH15-bin.0	CH15-bin.6	M_mal__L_e	0.0002734071746622888	0.0020701467135374415	0.1	CD_P	SC1_C
CH15-bin.7	CH15-bin.17	M_co2_e	0.00026787454765039533	0.006086743717842631	0.7	CD_P	SC1_C
CH15-bin.10	CH15-bin.6	M_btd_RR_e	0.00026072245847294246	0.0028930395322816593	0.3	CD_P	SC1_C
CH15-bin.8	environment	M_h2s_e	0.0002555153848722577	0.007497341167820526	0.8	CD_P	SC1_C
CH15-bin.6	environment	M_h2s_e	0.0002546815802279947	0.007472875643411973	1.0	CD_P	SC1_C
CH15-bin.12	environment	M_meoh_e	0.0002527222646262602	0.007887292641347375	0.1	CD_P	SC1_C
CH15-bin.23	CH15-bin.17	M_glyc_e	0.0002518187478123983	0.0027343813386655758	0.3	CD_P	SC1_C
CH15-bin.22	CH15-bin.23	M_co2_e	0.00025100848841247707	0.0057035069340137245	0.8	CD_P	SC1_C
CH15-bin.7	environment	M_h2s_e	0.0002508315784565794	0.007359908759670531	1.0	CD_P	SC1_C
CH15-bin.10	CH15-bin.1	M_btd_RR_e	0.00024253074901772385	0.002691179919105331	0.5	CD_P	SC1_C
CH15-bin.17	environment	M_h2s_e	0.00024224850465972528	0.00710806391457141	0.6	CD_P	SC1_C
CH15-bin.5	CH15-bin.16	M_acald_e	0.000241156674456725	0.0054743140999519895	0.1	CD_P	SC1_C
environment	CH15-bin.23	M_cys__L_e	0.0002391888617352541	0.0019741912144008284	0.8	CD_P	SC1_C
CH15-bin.22	CH15-bin.6	M_co2_e	0.00023630989620417606	0.005369520130975722	0.6	CD_P	SC1_C
CH15-bin.13	CH15-bin.7	M_acald_e	0.00022965491297179222	0.0052132213675484705	0.4	CD_P	SC1_C
CH15-bin.0	CH15-bin.15	M_anhgm_e	0.00022901129773703066	0.00047966649059592306	1.0	CD_P	SC1_C
CH15-bin.6	environment	M_co2_e	0.00021042047954072813	0.0047812513103018235	0.3	CD_P	SC1_C
CH15-bin.1	CH15-bin.23	M_co2_e	0.0002035771651352047	0.004625755010513744	0.3	CD_P	SC1_C
CH15-bin.1	CH15-bin.5	M_diact_e	0.00020102369129803915	0.002335068258407452	0.3	CD_P	SC1_C
CH15-bin.10	CH15-bin.22	M_btd_RR_e	0.0001986696062219959	0.0022044860578158145	0.1	CD_P	SC1_C
CH15-bin.13	CH15-bin.0	M_acald_e	0.00019785003864706486	0.004491243125166049	0.1	CD_P	SC1_C
CH15-bin.22	CH15-bin.17	M_co2_e	0.00019315941117563923	0.004389038984211118	0.7	CD_P	SC1_C
CH15-bin.5	environment	M_co2_e	0.00018602553114479146	0.0042269403457160706	1.0	CD_P	SC1_C
CH15-bin.0	CH15-bin.15	M_mal__L_e	0.000178794445063027	0.001353771104592115	0.5	CD_P	SC1_C
CH15-bin.1	CH15-bin.17	M_co2_e	0.00017742292172779023	0.004031468699435127	0.3	CD_P	SC1_C
CH15-bin.1	CH15-bin.6	M_co2_e	0.00017167186742159303	0.0039007911342231337	0.1	CD_P	SC1_C
environment	CH15-bin.2	M_ascb__L_e	0.00016372820424977237	0.0009296199846345147	0.3	CD_P	SC1_C
CH15-bin.0	CH15-bin.8	M_mal__L_e	0.00015988224507135313	0.0012105743186742407	0.9	CD_P	SC1_C
CH15-bin.2	CH15-bin.1	M_xan_e	0.00015818932166232228	0.001039961828210128	0.6	CD_P	SC1_C
CH15-bin.10	environment	M_co2_e	0.00015666396275227428	0.0035597760200019152	1.0	CD_P	SC1_C
CH15-bin.7	CH15-bin.16	M_mal__L_e	0.0001554756758436293	0.001177209265924563	0.1	CD_P	SC1_C
CH15-bin.0	CH15-bin.16	M_mal__L_e	0.00014819884309330325	0.0011221115479453031	0.8	CD_P	SC1_C
CH15-bin.16	CH15-bin.1	M_co2_e	0.000142591040470067	0.0032400059184963925	0.2	CD_P	SC1_C
CH15-bin.13	CH15-bin.1	M_co2_e	0.00014092115340964676	0.00320206213225887	0.2	CD_P	SC1_C
CH15-bin.1	CH15-bin.8	M_g3pg_e	0.000136602981258892	0.0005572361253227372	1.0	CD_P	SC1_C
CH15-bin.23	CH15-bin.16	M_acald_e	0.00013351801181022533	0.0030308907530628374	0.3	CD_P	SC1_C
CH15-bin.23	CH15-bin.13	M_glc__D_e	0.00012804969638591614	0.0007107735676305908	0.1	CD_P	SC1_C
CH15-bin.13	CH15-bin.2	M_acald_e	0.00012533549677687093	0.0028451457077678156	0.3	CD_P	SC1_C
CH15-bin.15	CH15-bin.8	M_lac__L_e	0.00012508941802189308	0.0014043976524242005	0.8	CD_P	SC1_C
CH15-bin.16	environment	M_h2s_e	0.00011977842659211781	0.0035145426924285176	0.4	CD_P	SC1_C
CH15-bin.0	CH15-bin.16	M_acald_e	0.00011697885949855648	0.002655448045930676	0.3	CD_P	SC1_C
CH15-bin.0	CH15-bin.2	M_acald_e	0.00011612603899213963	0.0026360888167759225	0.7	CD_P	SC1_C
CH15-bin.0	CH15-bin.7	M_rib__D_e	0.00011375184114148749	0.0007576914673098059	0.1	CD_P	SC1_C
CH15-bin.7	CH15-bin.8	M_fum_e	0.00011286971110193235	0.0009895973309818524	0.3	CD_P	SC1_C
CH15-bin.1	CH15-bin.17	M_man1p_e	0.00011150762686849058	0.00043200001111303333	0.1	CD_P	SC1_C
CH15-bin.7	CH15-bin.17	M_man1p_e	0.00011150762686848922	0.000432000011113028	0.9	CD_P	SC1_C
CH15-bin.2	environment	M_ival_e	0.00011076031765555518	0.0015158028101058044	0.4	CD_P	SC1_C
CH15-bin.1	CH15-bin.6	M_g3pg_e	0.00010865524146198445	0.0004432306322329361	0.2	CD_P	SC1_C
CH15-bin.13	CH15-bin.23	M_co2_e	0.00010573614873743108	0.0024025755515838867	0.8	CD_P	SC1_C
CH15-bin.23	CH15-bin.2	M_acald_e	0.00010479832206052862	0.0023789469372957803	0.6	CD_P	SC1_C
CH15-bin.13	CH15-bin.6	M_co2_e	0.0001009350437414326	0.0022934830830032738	0.6	CD_P	SC1_C
CH15-bin.1	CH15-bin.2	M_gua_e	9.903624754978034e-05	0.0006553227974144754	0.5	CD_P	SC1_C
CH15-bin.8	CH15-bin.17	M_co2_e	9.65322481633449e-05	0.0021934411471010774	0.7	CD_P	SC1_C
CH15-bin.8	CH15-bin.6	M_co2_e	9.575462883972232e-05	0.0021757717956287234	0.5	CD_P	SC1_C
CH15-bin.5	environment	M_h2s_e	9.422688832971948e-05	0.00276480858224336	1.0	CD_P	SC1_C
CH15-bin.7	CH15-bin.15	M_glyc3p_e	9.330891840544271e-05	0.0005486900815102806	0.1	CD_P	SC1_C
CH15-bin.2	environment	M_h2s_e	9.089378106061152e-05	0.002667008434679102	0.9	CD_P	SC1_C
CH15-bin.7	CH15-bin.6	M_fum_e	8.794826893108235e-05	0.0007710959065012015	0.1	CD_P	SC1_C
CH15-bin.16	CH15-bin.13	M_s_e	8.593199809863926e-05	0.0026799313300682756	0.4	CD_P	SC1_C
CH15-bin.7	CH15-bin.0	M_ura_e	8.481953263254898e-05	0.0007567321395470019	0.3	CD_P	SC1_C
CH15-bin.16	CH15-bin.23	M_co2_e	8.33844817967689e-05	0.0018946927776223065	0.8	CD_P	SC1_C
CH15-bin.16	CH15-bin.6	M_co2_e	8.332924571084704e-05	0.0018934376830195077	0.6	CD_P	SC1_C
CH15-bin.0	CH15-bin.5	M_mal__L_e	8.05591432451721e-05	0.0006099666032553006	0.6	CD_P	SC1_C
CH15-bin.8	CH15-bin.23	M_co2_e	7.90065748884032e-05	0.0017952163712017443	0.8	CD_P	SC1_C
CH15-bin.13	CH15-bin.17	M_co2_e	7.827526370769113e-05	0.0017785992503366575	0.7	CD_P	SC1_C
CH15-bin.8	CH15-bin.1	M_co2_e	7.701038143220487e-05	0.001749858131362657	0.2	CD_P	SC1_C
CH15-bin.23	CH15-bin.6	M_glyc_e	7.545588241927796e-05	0.0008193399362525906	0.3	CD_P	SC1_C
CH15-bin.7	CH15-bin.15	M_fum_e	7.316391176357522e-05	0.0006414724650091377	0.3	CD_P	SC1_C
CH15-bin.16	CH15-bin.2	M_s_e	7.211986077881997e-05	0.0022491770085395282	0.7	CD_P	SC1_C
CH15-bin.6	CH15-bin.23	M_co2_e	7.151695393621925e-05	0.0016250344570199443	0.3	CD_P	SC1_C
CH15-bin.2	environment	M_spmd_e	6.957282988683566e-05	0.00046923445719420173	0.2	CD_P	SC1_C
CH15-bin.2	environment	M_pta_e	6.92478576849733e-05	0.0006847856943593007	0.7	CD_P	SC1_C
environment	CH15-bin.2	M_cys__L_e	6.86557602639629e-05	0.0005666635049300368	0.6	CD_P	SC1_C
CH15-bin.23	environment	M_h2s_e	6.773960306231563e-05	0.001987617751411811	0.7	CD_P	SC1_C
CH15-bin.15	CH15-bin.17	M_lac__L_e	6.582259631440913e-05	0.0007390001584645876	0.4	CD_P	SC1_C
CH15-bin.0	CH15-bin.2	M_gua_e	6.532516228315983e-05	0.00043225656411746634	1.0	CD_P	SC1_C
CH15-bin.23	environment	M_pheme_e	6.286804253301419e-05	0.00010231259796327665	1.0	CD_P	SC1_C
CH15-bin.8	environment	M_h2_e	6.127243847481468e-05	0.030396090125416546	0.5	CD_P	SC1_C
CH15-bin.2	environment	M_co2_e	6.021855465807467e-05	0.0013683080848015693	0.5	CD_P	SC1_C
CH15-bin.22	CH15-bin.10	M_cit_e	5.8804568420840014e-05	0.0003109715701037814	1.0	CD_P	SC1_C
CH15-bin.15	environment	M_h2s_e	5.66726146537239e-05	0.0016628897987642282	0.9	CD_P	SC1_C
CH15-bin.7	CH15-bin.15	M_mal__L_e	5.521566960857432e-05	0.0004180743871010251	0.1	CD_P	SC1_C
CH15-bin.12	environment	M_co2_e	5.4967616589129944e-05	0.0012489943441559195	1.0	CD_P	SC1_C
CH15-bin.5	CH15-bin.1	M_co2_e	5.221472358300584e-05	0.0011864420996149884	0.2	CD_P	SC1_C
CH15-bin.0	CH15-bin.23	M_lys__L_e	5.173953876955235e-05	0.0003515036103122619	1.0	CD_P	SC1_C
CH15-bin.15	environment	M_co2_e	5.155012279199415e-05	0.0011713407966914904	1.0	CD_P	SC1_C
CH15-bin.10	CH15-bin.23	M_co2_e	4.90097442522666e-05	0.0011136173837981932	0.8	CD_P	SC1_C
CH15-bin.0	CH15-bin.1	M_lys__L_e	4.8088178964193106e-05	0.0003266973173947814	0.6	CD_P	SC1_C
CH15-bin.2	environment	M_isobuta_e	4.714736387767323e-05	0.0005351282095603558	0.2	CD_P	SC1_C
CH15-bin.0	CH15-bin.15	M_ala__D_e	4.6988374216682454e-05	0.0005274087409511022	0.8	CD_P	SC1_C
CH15-bin.1	CH15-bin.23	M_LalaDgluMdap_e	4.53641184997032e-05	0.0001165034631971421	0.6	CD_P	SC1_C
CH15-bin.5	CH15-bin.6	M_co2_e	4.4683135681896246e-05	0.0010153065970278288	0.6	CD_P	SC1_C
CH15-bin.1	environment	M_ppap_e	4.41793765133462e-05	0.0002905727383502641	0.2	CD_P	SC1_C
CH15-bin.16	CH15-bin.17	M_co2_e	4.3769635768063535e-05	0.0009945497169489208	0.7	CD_P	SC1_C
CH15-bin.2	environment	M_2mbald_e	4.3278895272265916e-05	0.0005024723159742897	0.6	CD_P	SC1_C
CH15-bin.5	CH15-bin.23	M_co2_e	4.244687711584538e-05	0.0009644935097159789	0.8	CD_P	SC1_C
CH15-bin.2	CH15-bin.1	M_co2_e	4.2091464269548445e-05	0.0009564176886705925	0.1	CD_P	SC1_C
CH15-bin.12	CH15-bin.2	M_acald_e	4.1599588091941037e-05	0.0009443205839396044	0.5	CD_P	SC1_C
CH15-bin.10	environment	M_ppa_e	4.130736365900147e-05	0.0005653091218742674	1.0	CD_P	SC1_C
CH15-bin.5	CH15-bin.2	M_acald_e	4.0064903973947436e-05	0.0009094828879685883	0.1	CD_P	SC1_C
CH15-bin.6	CH15-bin.17	M_co2_e	3.9838595191835014e-05	0.0009052271712206458	0.3	CD_P	SC1_C
CH15-bin.0	CH15-bin.7	M_lys__L_e	3.9390931828903116e-05	0.0002676107108935372	0.9	CD_P	SC1_C
CH15-bin.0	CH15-bin.23	M_ura_e	3.8045907611215526e-05	0.000339433149111629	0.7	CD_P	SC1_C
CH15-bin.7	CH15-bin.23	M_ura_e	3.797908500309757e-05	0.0003388369796487499	0.1	CD_P	SC1_C
CH15-bin.23	CH15-bin.15	M_anhgm_e	3.6728517743065574e-05	7.692825369181623e-05	0.2	CD_P	SC1_C
CH15-bin.0	CH15-bin.1	M_ura_e	3.529882716310615e-05	0.000314924595474447	0.7	CD_P	SC1_C
CH15-bin.0	CH15-bin.1	M_xan_e	3.522256484199118e-05	0.0002315587584699248	0.1	CD_P	SC1_C
CH15-bin.6	CH15-bin.8	M_quin_e	3.4980933924898456e-05	0.00018299468149887612	0.3	CD_P	SC1_C
CH15-bin.5	CH15-bin.17	M_co2_e	3.475080813053056e-05	0.0007896206076081427	0.7	CD_P	SC1_C
CH15-bin.2	CH15-bin.22	M_quin_e	3.382416146312615e-05	0.000176943293372328	0.5	CD_P	SC1_C
CH15-bin.6	CH15-bin.22	M_quin_e	3.382416146312615e-05	0.000176943293372328	0.5	CD_P	SC1_C
environment	CH15-bin.10	M_cys__L_e	3.3204569122830225e-05	0.0002740602892822526	1.0	CD_P	SC1_C
CH15-bin.2	CH15-bin.8	M_quin_e	3.226984647377108e-05	0.00016881225327383852	0.4	CD_P	SC1_C
CH15-bin.13	CH15-bin.2	M_s_e	3.1578087467481976e-05	0.0009848148282389517	0.3	CD_P	SC1_C
CH15-bin.10	CH15-bin.17	M_co2_e	3.0222267898880112e-05	0.0006867214555693682	0.7	CD_P	SC1_C
CH15-bin.0	CH15-bin.23	M_gua_e	3.0034074963850232e-05	0.00019873545807733966	1.0	CD_P	SC1_C
CH15-bin.0	environment	M_ala__D_e	2.95178493365817e-05	0.00033131539479107423	0.4	CD_P	SC1_C
CH15-bin.0	CH15-bin.1	M_gua_e	2.90273775199154e-05	0.0001920741416257266	0.3	CD_P	SC1_C
CH15-bin.0	CH15-bin.7	M_xan_e	2.8799292360697727e-05	0.00018933114081190694	0.1	CD_P	SC1_C
CH15-bin.2	CH15-bin.7	M_xan_e	2.8799292360697666e-05	0.0001893311408119065	0.4	CD_P	SC1_C
CH15-bin.0	CH15-bin.8	M_lys__L_e	2.8543818780558173e-05	0.00019391853101267893	1.0	CD_P	SC1_C
CH15-bin.0	CH15-bin.22	M_ura_e	2.8461075646592578e-05	0.0002539204119546188	0.7	CD_P	SC1_C
CH15-bin.0	CH15-bin.7	M_ura_e	2.7659129969826206e-05	0.000246765714811817	0.6	CD_P	SC1_C
CH15-bin.0	CH15-bin.22	M_lys__L_e	2.765704972864469e-05	0.00018789407600837182	1.0	CD_P	SC1_C
CH15-bin.23	environment	M_5drib_e	2.744639799214819e-05	0.0002046251959265533	1.0	CD_P	SC1_C
CH15-bin.7	CH15-bin.22	M_ura_e	2.7423782795853794e-05	0.00024466602426921494	0.3	CD_P	SC1_C
CH15-bin.10	environment	M_h2s_e	2.7152810567296673e-05	0.0007967186969583071	0.3	CD_P	SC1_C
CH15-bin.2	CH15-bin.6	M_quin_e	2.5849512580052834e-05	0.00013522575845583833	0.4	CD_P	SC1_C
CH15-bin.13	environment	M_h2_e	2.5785248297864218e-05	0.012791570740085434	0.4	CD_P	SC1_C
